收盤價	成交量	週轉率	市值比重	本益比	股價淨值比
64.82	44236	0.1707	9.066	11.2	2.95
66.7	78609	0.3033	9.085	11.52	3.03
66.79	28798	0.1111	9.216	11.54	3.04
66.13	46911	0.181	9.111	11.43	3.01
67.54	54414	0.21	9.27	11.67	3.07
64.73	64921	0.2505	9.164	11.18	2.94
63.32	89409	0.345	9.303	10.94	2.88
63.04	61686	0.238	9.49	10.89	2.87
65.57	56719	0.2189	9.725	11.33	2.98
65.95	46783	0.1805	9.703	11.39	3
65.95	39956	0.1542	9.66	11.39	3
65.67	60517	0.2335	9.561	11.35	2.99
64.35	33968	0.1311	9.614	11.12	3.15
64.82	36568	0.1411	9.641	11.2	3.18
64.82	36349	0.1403	9.723	11.2	3.18
64.73	57263	0.221	9.514	11.18	3.17
64.82	47924	0.1849	9.419	11.2	3.18
65.67	55726	0.215	9.301	11.35	3.22
66.04	41639	0.1607	9.375	11.41	3.24
66.04	58476	0.2256	9.317	11.41	3.24
65.95	38790	0.1497	9.392	11.39	3.23
66.7	39053	0.1507	9.368	11.52	3.27
66.32	25859	0.0998	9.444	11.46	3.25
66.7	32281	0.1246	9.505	11.52	3.27
65.38	27287	0.1053	9.458	11.3	3.2
65.95	17965	0.0693	9.525	11.39	3.23
67.26	50146	0.1935	9.434	11.62	3.29
67.07	43178	0.1666	9.378	11.59	3.29
67.45	25727	0.0993	9.375	11.65	3.3
67.45	39438	0.1522	9.338	11.65	3.3
68.57	93382	0.3603	9.432	11.85	3.36
69.04	46791	0.1806	9.531	13.31	3.38
69.23	37363	0.1442	9.49	13.35	3.39
69.32	34693	0.1339	9.532	13.36	3.4
68.95	43447	0.1676	9.654	13.29	3.38
69.98	57309	0.2211	9.615	13.49	3.43
70.36	29685	0.1145	9.633	13.56	3.45
69.89	21482	0.0829	9.596	13.47	3.42
69.51	20575	0.0794	9.593	13.4	3.41
68.1	49448	0.1908	9.726	13.13	3.34
68.86	27527	0.1062	9.755	13.27	3.37
71.2	63725	0.2459	9.876	13.73	3.49
71.29	37165	0.1434	9.934	13.74	3.49
70.73	39988	0.1543	9.994	13.63	3.46
71.01	34944	0.1348	10.033	13.69	3.48
69.61	56459	0.2179	10.043	13.42	3.41
68.76	23406	0.0903	10.254	13.25	3.37
69.42	47492	0.1833	10.415	13.38	3.4
68.86	43984	0.1697	10.625	13.27	3.37
68.29	47608	0.1837	10.449	13.16	3.35
67.17	38314	0.1478	10.398	12.95	3.29
69.04	34957	0.1349	10.512	13.31	3.38
69.04	42724	0.1649	10.376	13.31	3.38
69.98	51449	0.1985	10.646	13.49	3.43
71.86	78593	0.3033	10.225	13.85	3.32
71.29	35343	0.1364	10.199	13.74	3.29
71.58	30150	0.1163	10.301	13.8	3.3
70.73	43140	0.1665	10.387	13.63	3.26
71.67	40912	0.1579	10.41	13.82	3.31
71.58	31710	0.1224	10.471	13.8	3.3
69.51	42027	0.1622	10.301	13.4	3.21
70.36	28589	0.1103	10.343	13.56	3.25
70.54	31354	0.121	10.45	13.6	3.26
69.89	29240	0.1128	10.314	13.47	3.23
68.01	36001	0.1389	10.272	13.11	3.14
68.2	22604	0.0872	10.27	13.15	3.15
68.01	24542	0.0947	10.476	13.11	3.14
68.29	27359	0.1056	10.473	13.16	3.15
71.29	54091	0.2087	10.456	13.74	3.29
70.36	26771	0.1033	10.319	13.56	3.25
70.73	30276	0.1168	10.166	13.63	3.26
70.36	11335	0.0437	10.138	13.56	3.25
70.82	14641	0.0565	10.216	13.65	3.27
71.01	20046	0.0774	10.285	13.69	3.28
71.11	24790	0.0957	10.272	13.71	3.28
71.11	32283	0.1246	10.275	13.71	3.28
70.36	14945	0.0577	10.323	13.56	3.25
71.01	21223	0.0819	10.27	13.69	3.28
71.11	34126	0.1317	10.241	13.71	3.28
71.29	28076	0.1083	10.199	13.74	3.29
70.92	30123	0.1162	10.16	13.67	3.27
70.92	27655	0.1067	10.195	13.67	3.27
71.76	62064	0.2395	10.194	13.83	3.31
71.76	44295	0.1709	10.181	13.83	3.31
72.23	55520	0.2142	10.248	13.92	3.33
72.7	57757	0.2229	10.323	14.01	3.36
70.64	37711	0.1455	10.14	13.62	3.26
70.92	43995	0.1698	10.014	13.67	3.27
71.95	57181	0.2206	10.142	13.87	3.32
73.83	147548	0.5693	10.162	14.23	3.41
73.64	87917	0.3392	9.988	14.2	3.4
72.23	47222	0.1822	9.712	13.92	3.33
72.04	54065	0.2086	9.556	13.89	3.32
71.48	49361	0.1905	9.453	13.78	3.3
71.76	22960	0.0886	9.408	13.83	3.31
72.61	47596	0.1837	9.585	14	3.35
72.61	30008	0.1158	9.561	14	3.35
72.7	35600	0.1374	9.375	14.01	3.36
73.17	70988	0.2739	9.387	14.1	3.38
72.14	47270	0.1824	9.306	13.91	3.33
71.86	36415	0.1405	9.211	13.85	3.32
72.51	42110	0.1625	9.329	13.98	3.35
73.64	71500	0.2759	9.33	14.2	3.4
73.64	59907	0.2312	9.491	14.2	3.4
75.05	78979	0.3047	9.643	14.47	3.46
75.05	31810	0.1227	9.569	14.47	3.46
75.05	28138	0.1086	9.61	14.47	3.46
74.76	41142	0.1587	9.478	14.41	3.45
73.26	59975	0.2314	9.364	14.12	3.38
74.2	41026	0.1583	9.457	14.3	3.42
76.08	78339	0.3023	9.502	14.67	3.51
75.14	21239	0.0819	9.387	14.48	3.47
75.05	23912	0.0923	9.345	14.47	3.46
74.39	7341	0.0283	9.297	14.34	3.43
74.01	22825	0.0881	9.376	14.27	3.42
74.58	27779	0.1072	9.527	14.38	3.44
74.2	30335	0.117	9.518	14.3	3.42
74.76	36967	0.1426	9.492	14.41	3.45
75.05	22731	0.0877	9.49	14.47	3.46
75.05	28952	0.1117	9.597	14.47	3.46
76.27	48137	0.1857	9.626	15.69	3.52
78.05	63309	0.2443	9.739	16.06	3.6
78.05	30609	0.1181	9.743	16.06	3.6
76.08	29210	0.1127	9.576	15.66	3.51
78.52	37508	0.1447	9.897	16.16	3.62
78.05	30105	0.1162	9.926	16.06	3.6
79.64	76183	0.2939	10.117	16.39	3.68
79.92	38057	0.1468	10.055	16.45	3.69
80.11	29495	0.1138	10.057	16.49	3.7
78.42	59940	0.2313	9.98	16.14	3.62
80.49	38560	0.1488	10.164	16.56	3.71
80.21	28304	0.1092	10.117	16.51	3.7
78.89	49939	0.1927	10.161	16.24	3.64
79.64	43825	0.1691	10.178	16.39	3.68
79.83	23685	0.0914	10.294	16.43	3.68
79.74	31283	0.1207	10.417	16.41	3.68
77.95	47674	0.1839	10.345	16.04	3.6
78.61	34112	0.1316	10.341	16.18	3.63
77.86	23247	0.0897	10.384	16.02	3.59
76.92	33387	0.1288	10.205	15.83	3.55
77.3	40770	0.1573	10.234	15.91	3.57
77.49	39454	0.1522	10.25	15.95	3.58
79.64	44743	0.1726	10.365	16.39	3.68
79.64	19776	0.0763	10.444	16.39	3.68
78.61	29502	0.1138	10.504	16.18	3.63
79.74	32818	0.1266	10.628	16.41	3.68
80.49	31617	0.122	10.704	16.56	3.72
79.08	29213	0.1127	10.679	16.27	3.65
79.08	20351	0.0785	10.716	16.27	3.65
79.36	33319	0.1285	10.729	16.33	3.66
78.99	49611	0.1914	10.587	16.25	3.65
78.8	21066	0.0813	10.621	16.22	3.64
80.67	118848	0.4585	10.934	16.6	3.72
81.43	47647	0.1838	11.004	16.76	3.76
82.93	48249	0.1861	10.934	17.44	3.83
83.4	27728	0.107	11.02	17.53	3.85
82.18	37719	0.1455	10.806	17.28	3.79
80.3	47917	0.1849	10.787	16.88	3.71
79.17	45836	0.1768	10.625	16.65	3.65
79.36	41263	0.1592	10.75	16.69	3.66
80.02	28688	0.1107	10.827	16.82	3.69
80.21	33627	0.1297	10.974	16.86	3.7
80.11	14135	0.0545	10.997	16.84	3.7
80.21	30739	0.1186	10.982	16.86	3.7
78.24	65470	0.2526	10.951	16.45	3.61
79.83	33657	0.1298	10.989	16.79	3.68
76.73	57620	0.2223	10.866	16.13	3.54
77.39	32414	0.1251	10.897	16.27	3.57
77.11	33977	0.1311	10.734	16.21	3.56
74.2	63269	0.2441	10.513	15.6	3.43
75.61	40984	0.1581	10.747	15.9	3.49
75.05	28279	0.1091	10.747	15.78	3.46
76.55	30137	0.1163	10.863	16.09	3.53
77.2	41171	0.1588	10.649	16.23	3.56
76.64	75751	0.2922	10.688	16.11	3.54
79.83	89332	0.3446	11.058	16.79	3.68
74.95	66924	0.2582	10.66	15.76	3.13
71.76	66008	0.2547	10.52	15.09	3
73.36	37616	0.1451	10.591	15.42	3.07
72.98	33715	0.1301	10.453	15.35	3.05
74.86	47699	0.184	10.684	15.74	3.13
73.08	35987	0.1388	10.55	15.36	3.06
75.42	40596	0.1566	10.704	15.86	3.15
74.48	38319	0.1478	10.642	15.66	3.11
75.05	32284	0.1245	10.697	15.78	3.14
74.3	31161	0.1202	10.611	15.62	3.11
73.26	89900	0.3468	10.346	15.4	3.06
75.8	33737	0.1302	10.519	15.94	3.17
75.52	28910	0.1115	10.492	15.88	3.16
76.55	35326	0.1363	10.546	16.09	3.2
75.61	27063	0.1044	10.496	15.9	3.16
75.14	31117	0.12	10.513	15.8	3.14
74.67	40786	0.1573	10.528	15.7	3.12
73.83	42391	0.1635	10.451	15.52	3.09
74.39	32770	0.1264	10.465	15.64	3.11
74.95	33113	0.1277	10.564	15.76	3.13
76.27	50919	0.1964	10.562	16.04	3.19
78.14	64377	0.2484	10.745	16.43	3.27
78.99	60850	0.2348	10.754	16.61	3.3
78.99	44220	0.1706	10.364	16.02	3.18
78.79	28556	0.1102	10.387	15.98	3.18
78.69	38187	0.1473	10.401	15.96	3.17
77.82	45060	0.1738	10.367	15.78	3.14
76.94	37141	0.1433	10.334	15.6	3.1
75.97	59419	0.2292	10.193	15.4	3.06
73.64	69235	0.2671	10.056	14.93	2.97
73.73	52310	0.2018	10.107	14.95	2.97
73.44	41994	0.162	10.088	14.89	2.96
72.76	51879	0.2001	9.943	14.75	2.93
72.76	38710	0.1493	10.053	14.75	2.93
75.39	62113	0.2396	10.271	15.29	3.04
74.61	49932	0.1926	10.142	15.13	3.01
72.27	57536	0.222	10.015	14.65	2.91
72.76	39973	0.1542	10.112	14.75	2.93
72.57	72480	0.2796	10.129	14.71	2.93
74.22	47155	0.1819	10.373	15.05	2.99
77.14	73460	0.2834	10.548	15.64	3.11
76.85	51381	0.1982	10.458	15.58	3.1
78.79	68248	0.2633	10.558	15.98	3.18
77.82	43525	0.1679	10.421	15.78	3.14
77.62	47301	0.1825	10.458	15.74	3.13
78.69	58469	0.2256	10.502	15.96	3.17
79.18	40186	0.155	10.554	16.06	3.19
78.3	40138	0.1548	10.404	15.88	3.16
80.06	54299	0.2095	10.474	16.23	3.23
79.76	30075	0.116	10.422	16.17	3.22
80.44	30295	0.1169	10.518	16.31	3.24
80.93	33337	0.1286	10.521	16.41	3.26
80.74	27500	0.1061	10.481	16.37	3.26
80.64	28242	0.109	10.436	16.35	3.25
79.76	30136	0.1163	10.353	16.17	3.22
80.15	26037	0.1004	10.454	16.25	3.23
81.32	36886	0.1423	10.5	16.49	3.28
80.15	33635	0.1298	10.363	16.25	3.23
80.44	22367	0.0863	10.389	16.31	3.24
79.76	25494	0.0984	10.339	16.17	3.22
80.74	25735	0.0993	10.478	16.37	3.26
80.15	32428	0.1251	10.552	16.25	3.23
80.44	18467	0.0712	10.549	15.6	3.24
80.44	46031	0.1776	10.577	15.6	3.24
81.03	13536	0.0522	10.615	15.72	3.27
81.61	20795	0.0802	10.61	15.83	3.29
81.71	21703	0.0837	10.621	15.85	3.29
79.76	43302	0.167	10.492	15.47	3.22
78.89	25873	0.0998	10.435	15.3	3.18
81.51	44499	0.1717	10.639	15.81	3.29
81.22	23048	0.0889	10.519	15.75	3.27
82.1	31624	0.122	10.629	15.92	3.31
82.2	37513	0.1447	10.521	15.94	3.31
82.68	29680	0.1145	10.572	16.04	3.33
84.14	52174	0.2013	10.537	16.32	3.39
84.14	26567	0.1025	10.505	16.32	3.39
83.36	35898	0.1385	10.445	16.17	3.36
83.65	43594	0.1682	10.417	16.23	3.37
82.97	26839	0.1035	10.405	16.09	3.35
83.36	51084	0.1971	10.422	16.17	3.36
83.75	30360	0.1171	10.453	16.25	3.38
83.56	35919	0.1386	10.474	16.21	3.37
84.04	36962	0.1426	10.626	16.3	3.39
85.21	55641	0.2147	10.754	16.53	3.44
87.35	70929	0.2736	10.978	16.94	3.52
86.48	38173	0.1473	10.911	16.77	3.67
87.16	35734	0.1379	10.934	16.91	3.7
87.35	32589	0.1257	11.007	16.94	3.71
88.13	39780	0.1535	11.108	17.09	3.74
88.52	42175	0.1627	11.146	17.17	3.76
86.67	40762	0.1572	11.02	16.81	3.68
84.72	61216	0.2362	10.805	16.43	3.6
83.17	77901	0.3005	10.805	16.13	3.53
83.95	24739	0.0954	10.925	16.28	3.57
84.04	19652	0.0758	10.964	16.3	3.57
85.11	29927	0.1154	11.026	16.51	3.61
85.02	35886	0.1384	11.023	16.49	3.61
85.7	23090	0.0891	11.111	16.62	3.64
84.34	27673	0.1068	11.018	16.36	3.58
83.65	21235	0.0819	10.981	16.23	3.55
83.36	16192	0.0625	10.996	16.17	3.54
83.07	30208	0.1165	10.991	16.11	3.53
82.49	39418	0.1521	10.994	16	3.5
84.92	68297	0.2635	11.521	16.47	3.61
85.7	37746	0.1456	11.697	16.62	3.64
85.6	30349	0.1171	11.554	16.6	3.64
86.28	26035	0.1004	11.672	14.73	3.66
86.77	36018	0.1389	11.716	14.82	3.69
87.45	39106	0.1509	11.758	14.93	3.71
87.84	31496	0.1215	11.862	15	3.73
87.93	26410	0.1019	11.791	15.02	3.73
88.52	22104	0.0853	11.787	15.12	3.76
88.03	39982	0.1542	11.795	15.03	3.74
88.32	38435	0.1483	11.752	15.08	3.75
88.81	29957	0.1156	11.859	15.17	3.77
87.84	41761	0.1611	11.946	15	3.73
88.03	31098	0.12	11.933	15.03	3.74
87.74	25096	0.0968	11.919	14.98	3.73
87.74	33802	0.1304	11.942	14.98	3.73
87.55	24008	0.0926	11.918	14.95	3.72
87.93	21474	0.0828	11.942	15.02	3.73
88.03	30262	0.1167	12.052	15.03	3.74
88.81	20798	0.0802	12.138	15.17	3.77
92.9	64301	0.248	12.316	15.86	3.95
92.7	40021	0.1544	12.153	15.83	3.94
93.67	50925	0.1964	12.242	16	3.98
93.28	63210	0.2438	12.184	15.93	3.96
93.87	56516	0.218	12.148	16.03	3.99
96.01	76884	0.2966	12.299	16.4	4.08
95.23	44060	0.17	12.139	16.26	3.76
93.97	43075	0.1662	11.976	16.05	3.71
94.26	60542	0.2335	11.937	16.1	3.72
93.97	33501	0.1292	11.941	16.05	3.71
95.42	37114	0.1432	12.095	16.3	3.77
93.87	30865	0.1191	11.949	16.03	3.71
95.62	40668	0.1569	12.165	16.33	3.78
95.72	42272	0.1631	12.056	16.35	3.78
96.49	45585	0.1758	12.049	16.48	3.81
95.72	34112	0.1316	12.041	16.35	3.78
94.35	46715	0.1802	11.975	16.11	3.73
94.06	35430	0.1367	11.916	16.06	3.72
94.65	27889	0.1076	11.937	16.16	3.74
93.38	35517	0.137	11.904	15.95	3.69
92.21	34754	0.1341	11.877	15.75	3.64
93.09	8384	0.0323	11.957	15.9	3.68
92.6	17215	0.0664	11.902	15.81	3.66
93.87	16006	0.0617	11.904	16.03	3.71
93.38	12055	0.0465	11.846	15.95	3.69
92.99	24204	0.0934	11.767	15.88	3.67
94.35	25705	0.0992	11.858	16.11	3.73
96.88	40647	0.1568	12.023	16.54	3.83
98.25	44335	0.171	12.102	16.78	3.88
98.73	39502	0.1524	12.21	16.86	3.9
97.76	42328	0.1633	12.169	16.69	3.86
96.98	31218	0.1204	12.124	16.56	3.83
97.27	26417	0.1019	12.133	16.61	3.84
98.25	41234	0.1591	12.14	16.78	3.88
98.25	22993	0.0887	12.128	16.78	3.88
99.22	23575	0.0909	12.241	16.94	3.92
97.76	36015	0.1389	12.152	16.69	3.86
96.49	35496	0.1369	12.095	16.48	3.81
96.59	40526	0.1563	12.244	16.5	3.82
98.73	49874	0.1924	12.316	16.86	3.9
97.76	17310	0.0668	12.207	16.69	3.86
98.25	21946	0.0847	12.215	16.78	3.88
98.25	30821	0.1189	12.238	16.78	3.88
97.18	40653	0.1568	12.181	16.59	3.84
96.3	48674	0.1878	12.107	16.45	3.8
96.59	29190	0.1126	12.078	16.5	3.82
98.25	36060	0.1391	12.147	16.78	3.88
98.73	28862	0.1113	12.159	16.86	3.9
98.73	42489	0.1639	12.131	16.86	3.9
98.73	23211	0.0895	12.068	16.86	3.9
100.19	35257	0.136	12.142	17.11	3.96
100.19	17896	0.069	12.197	17.11	3.96
102.14	32330	0.1247	12.403	17.44	4.04
104.08	64345	0.2482	12.581	17.77	4.11
104.08	22103	0.0853	12.542	17.77	4.11
106.03	41921	0.1617	12.687	18.11	4.19
104.08	30551	0.1178	12.567	17.77	4.11
102.62	39577	0.1527	12.406	17.52	4.05
104.08	10174	0.0392	12.52	17.77	4.11
102.14	37216	0.1435	12.347	17.44	4.04
100.68	38498	0.1485	12.274	17.19	3.98
101.65	81358	0.3138	12.368	16.3	4.02
102.14	35081	0.1353	12.292	16.38	4.04
99.22	55265	0.2132	12.089	15.91	3.92
101.16	56213	0.2168	12.223	16.22	4
101.16	38026	0.1467	12.195	16.22	4
100.19	20783	0.0802	12.062	16.07	3.96
100.68	46036	0.1776	12.038	16.15	3.98
99.22	36093	0.1392	11.829	15.91	3.92
99.7	30064	0.116	11.95	15.99	3.94
101.65	57955	0.2235	12.181	16.3	4.02
101.16	33067	0.1275	12.189	16.22	4
100.19	35632	0.1374	12.11	16.07	3.96
97.76	44188	0.1704	11.992	15.68	3.86
97.27	50765	0.1958	11.89	15.6	3.84
96.11	64024	0.2469	11.809	15.41	3.8
96.01	58467	0.2255	11.775	15.4	3.79
95.33	44937	0.1733	11.715	15.29	3.77
96.79	25469	0.0982	11.804	15.52	3.82
96.3	27220	0.105	11.744	15.44	3.81
97.76	29969	0.1156	11.865	15.68	3.86
97.27	29558	0.114	11.848	15.6	3.84
97.76	19003	0.0733	11.83	15.68	3.86
98.25	16374	0.0632	11.916	15.76	3.88
97.76	22334	0.0861	11.835	15.68	3.86
97.76	27097	0.1045	11.79	15.68	3.86
95.81	58367	0.2251	11.831	15.37	3.79
94.84	41316	0.1593	11.748	15.21	3.75
95.62	36746	0.1417	11.807	15.34	3.78
98.73	57867	0.2232	12.028	15.83	3.9
97.76	19568	0.0755	11.965	15.68	3.86
96.69	23440	0.0904	11.922	15.51	3.82
97.76	35918	0.1385	11.996	15.68	3.86
97.27	35897	0.1384	11.925	15.6	3.84
97.18	33083	0.1276	11.939	15.59	3.84
103.6	66950	0.2582	12.504	16.61	4.09
105.54	72502	0.2796	12.676	16.93	4.17
103.11	46146	0.178	12.427	16.54	4.07
103.11	35495	0.1369	12.301	16.54	4.07
104.08	26287	0.1014	12.423	16.69	4.11
105.54	36776	0.1418	12.596	16.93	4.17
105.05	21092	0.0813	12.526	16.85	4.15
106.51	34612	0.1335	12.6	17.08	4.21
107.49	38796	0.1496	12.637	17.24	4.25
107	36621	0.1412	12.57	17.16	4.23
108.46	19393	0.0748	12.687	17.39	4.29
109.43	22448	0.0866	12.804	17.55	4.32
111.38	42509	0.1639	12.868	17.86	4.4
111.86	27606	0.1065	12.895	17.94	4.42
111.38	27536	0.1062	12.848	17.86	4.4
111.38	18263	0.0704	12.897	17.86	4.4
112.35	27855	0.1074	13.005	18.02	4.44
111.86	29107	0.1123	12.845	17.94	4.42
110.4	45770	0.1765	12.57	17.09	4.36
110.4	19316	0.0745	12.603	17.09	4.36
110.89	16882	0.0651	12.645	17.17	4.38
109.43	17238	0.0665	12.472	16.94	4.32
108.95	34068	0.1314	12.393	16.87	4.31
105.05	46874	0.1808	12.184	16.27	4.15
106.51	26736	0.1031	12.395	16.49	4.21
108.95	19161	0.0739	12.571	16.87	4.31
106.51	22762	0.0878	12.315	16.49	4.21
107.97	16781	0.0647	12.372	16.72	4.27
107	36121	0.1393	12.401	16.57	4.23
106.51	37205	0.1435	12.325	16.49	4.21
104.57	35834	0.1382	12.179	16.19	3.63
106.03	27476	0.106	12.364	16.42	3.68
106.51	25581	0.0987	12.435	16.49	3.69
104.57	34251	0.1321	12.337	16.19	3.63
105.54	33085	0.1276	12.453	16.34	3.66
105.54	21941	0.0846	12.354	16.34	3.66
105.05	37162	0.1433	12.364	16.27	3.64
101.65	61059	0.2355	12.211	15.74	3.53
103.11	41207	0.1589	12.404	15.96	3.58
103.11	23014	0.0888	12.318	15.96	3.58
103.6	31676	0.1222	12.348	16.04	3.59
102.62	22084	0.0852	12.238	15.89	3.56
101.16	29998	0.1157	12.23	15.66	3.51
100.68	39844	0.1537	12.336	15.59	3.49
98.25	54091	0.2086	12.092	15.21	3.41
98.25	33897	0.1307	12.242	15.21	3.41
98.73	55865	0.2155	12.111	15.29	3.42
101.65	46982	0.1812	12.312	15.74	3.53
107.97	74514	0.2874	12.787	16.72	3.74
105.05	51935	0.2003	12.477	16.27	3.64
107	44982	0.1735	12.739	16.57	3.71
107	44740	0.1726	12.557	16.11	3.61
107	24500	0.0945	12.581	16.11	3.61
109	28276	0.1091	12.644	16.42	3.68
105	32770	0.1264	12.358	15.81	3.54
106	35511	0.137	12.328	15.96	3.58
106	22082	0.0852	12.266	15.96	3.58
109.5	56918	0.2195	12.41	16.49	3.69
110	31046	0.1197	12.421	16.57	3.71
109.5	33373	0.1287	12.313	16.49	3.69
108	35961	0.1387	12.137	16.27	3.64
109	40121	0.1547	12.25	16.42	3.68
105.5	53223	0.2053	11.95	15.89	3.56
98.2	123330	0.4757	11.3	14.79	3.31
97	88048	0.3396	11.102	14.61	3.27
100	85595	0.3301	11.293	15.06	3.37
102	58355	0.2251	11.545	15.36	3.44
102.5	37559	0.1449	11.648	15.44	3.46
102.5	31817	0.1227	11.668	15.44	3.46
100	38334	0.1478	11.475	15.06	3.37
102	33871	0.1306	11.591	15.36	3.44
102.5	36997	0.1427	11.725	15.44	3.46
100.5	32509	0.1254	11.565	15.14	3.39
100.5	28039	0.1081	11.503	15.14	3.39
100.5	23372	0.0901	11.448	15.14	3.39
98.8	42787	0.165	11.394	14.88	3.33
97	45969	0.1773	11.357	14.61	3.27
96.4	55873	0.2155	11.307	14.52	3.25
96.4	47192	0.182	11.381	14.52	3.25
96	33454	0.129	11.266	14.46	3.24
97.2	34392	0.1326	11.289	14.64	3.28
96.8	44023	0.1698	11.291	14.58	3.27
96	42687	0.1646	11.288	13.66	3.24
96.5	37698	0.1454	11.293	13.73	3.26
95.5	52061	0.2008	11.21	13.58	3.22
94.4	42471	0.1638	11.176	13.43	3.18
94.5	60311	0.2326	11.214	13.44	3.19
97	44454	0.1714	11.424	13.8	3.27
96.8	18698	0.0721	11.369	13.77	3.27
95.6	24474	0.0944	11.335	13.6	3.22
96.8	35977	0.1388	11.472	13.77	3.27
98.7	52396	0.2021	11.559	14.04	3.33
100.5	38965	0.1503	11.614	14.3	3.39
102	30859	0.119	11.77	14.51	3.44
102	33838	0.1305	11.698	14.51	3.44
100.5	25229	0.0973	11.533	14.3	3.39
101.5	35890	0.1384	11.538	14.44	3.42
102	25342	0.0977	11.602	14.51	3.44
103	33083	0.1276	11.672	14.65	3.47
104.5	37392	0.1442	11.818	14.86	3.53
104.5	41349	0.1595	11.818	14.86	3.53
103.5	32865	0.1268	11.673	14.72	3.49
102.5	23635	0.0912	11.641	14.58	3.46
102.5	5222	0.0201	11.678	14.58	3.46
105.5	40693	0.1569	11.854	15.01	3.56
105.5	25467	0.0982	11.859	15.01	3.56
103	34987	0.1349	11.635	14.65	3.47
105.5	57281	0.2209	11.797	15.01	3.56
105	28676	0.1106	11.732	14.94	3.54
103	35289	0.1361	11.53	14.65	3.47
101.5	23059	0.0889	11.497	14.44	3.42
103	26663	0.1028	11.602	14.65	3.47
100.5	46224	0.1783	11.397	14.3	3.39
101.5	22927	0.0884	11.456	14.44	3.53
103	14707	0.0567	11.583	14.65	3.58
105	50840	0.1961	11.61	14.94	3.65
104	21986	0.0848	11.499	14.79	3.61
103	24399	0.0941	11.43	14.65	3.58
105	35150	0.1356	11.594	14.94	3.65
105	26186	0.101	11.637	14.94	3.65
106.5	59435	0.2292	11.797	15.15	3.7
105	18800	0.0725	11.736	14.94	3.65
107	21681	0.0836	11.826	15.22	3.72
106	19077	0.0736	11.765	15.08	3.68
107	28186	0.1087	11.819	15.22	3.72
110	60125	0.2319	12.059	15.65	3.82
110	41327	0.1594	12.091	15.65	3.82
111.5	39837	0.1536	12.26	15.86	3.87
111	23057	0.0889	12.241	15.79	3.86
110	21570	0.0832	12.101	15.65	3.82
107	37244	0.1436	11.866	15.22	3.72
109.5	21241	0.0819	12.055	15.58	3.8
109.5	21531	0.083	12.025	15.58	3.8
110	16768	0.0647	12.016	15.65	3.82
109.5	23098	0.0891	11.993	15.58	3.8
109.5	10870	0.0419	12.069	15.58	3.8
109	9642	0.0372	12.063	15.5	3.79
106.5	21861	0.0843	11.918	15.15	3.7
107	17440	0.0673	11.945	15.22	3.72
107	15944	0.0615	11.943	15.22	3.72
106	31481	0.1214	11.909	15.08	3.68
104.5	21491	0.0829	11.808	14.86	3.63
105	31992	0.1234	11.854	14.94	3.65
103	26708	0.103	11.76	14.65	3.58
103.5	29933	0.1154	11.772	14.52	3.6
104	19904	0.0768	11.768	14.59	3.61
104	25297	0.0976	11.748	14.59	3.61
105	34510	0.1331	11.692	14.73	3.65
103	46675	0.18	11.547	14.45	3.58
101	57002	0.2198	11.469	14.17	3.51
100	57158	0.2204	11.332	14.03	3.47
101	30949	0.1194	11.347	14.17	3.51
103.5	47194	0.182	11.541	14.52	3.6
105	22853	0.0881	11.641	14.73	3.65
105	22995	0.0887	11.544	14.73	3.65
105	34465	0.1329	11.481	14.73	3.65
104.5	19042	0.0734	11.393	14.66	3.37
104	26811	0.1034	11.368	14.59	3.35
105	23630	0.0911	11.443	14.73	3.39
104	25209	0.0972	11.391	14.59	3.35
103	25358	0.0978	11.292	14.45	3.32
105	23971	0.0925	11.406	14.73	3.39
104	22935	0.0885	11.298	14.59	3.35
105	24614	0.0949	11.42	14.73	3.39
103	18536	0.0715	11.3	14.45	3.32
102.5	28297	0.1091	11.229	14.38	3.3
102	18772	0.0724	11.262	14.31	3.29
103.5	26232	0.1012	11.375	14.52	3.34
101	66102	0.2549	11.105	14.17	3.26
102.5	27824	0.1073	11.193	14.38	3.3
102	37618	0.1451	11.136	14.31	3.29
104	28393	0.1095	11.29	14.59	3.35
103	14079	0.0543	11.19	14.45	3.32
103	9789	0.0378	11.162	14.45	3.32
104	6793	0.0262	11.246	14.59	3.35
104.5	24135	0.0931	11.235	14.66	3.37
106	44280	0.1708	11.279	14.87	3.42
105.5	24484	0.0944	11.239	14.8	3.4
104.5	15133	0.0584	11.066	14.66	3.37
102.5	41160	0.1587	10.938	14.38	3.3
102.5	23729	0.0915	10.997	14.38	3.3
102	18803	0.0725	10.928	14.31	3.29
104	30933	0.1193	11.084	14.59	3.35
101	64221	0.2477	10.817	14.17	3.26
102	36289	0.14	10.906	14.31	3.29
103	22080	0.0852	10.964	14.45	3.32
103.5	21718	0.0838	11.04	14.52	3.34
105	54458	0.21	11.129	14.73	3.39
107	49601	0.1913	11.413	15.01	3.45
107.5	55767	0.2151	11.487	15.08	3.47
107.5	24299	0.0937	11.453	15.08	3.47
106.5	25121	0.0969	11.375	14.94	3.43
107.5	28726	0.1108	11.448	15.08	3.47
107.5	28308	0.1092	11.489	15.08	3.47
108	34059	0.1314	11.537	15.15	3.48
105	65271	0.2517	11.389	14.73	3.39
100.5	147198	0.5677	11.089	14.1	3.24
102	73840	0.2848	11.188	14.31	3.29
